     1.000000    3.752458    0.337305    0.345022    0.345577
     1.000000    3.787364    0.337325    0.345145    0.345439
     1.000000    3.822271    0.337325    0.345148    0.345436
     1.000000    3.857178    0.337325    0.345146    0.345438
     1.000000    3.892084    0.337325    0.345148    0.345437
     1.000000    3.926991    0.337324    0.345143    0.345441
     1.000000    3.961897    0.337304    0.345011    0.345588
     1.000000    3.996804    0.337304    0.345009    0.345591
     1.000000    4.031711    0.337304    0.345010    0.345590
     1.000000    4.066617    0.337304    0.345007    0.345593
     1.000000    4.101524    0.337304    0.345013    0.345588
     1.000000    4.136430    0.337324    0.345144    0.345440
     1.000000    4.171337    0.337306    0.345024    0.345574
     1.000000    4.206243    0.337303    0.345003    0.345599
     1.000000    4.241150    0.337319    0.345104    0.345484
     1.000000    4.276057    0.337326    0.345149    0.345434
     1.000000    4.310963    0.337325    0.345145    0.345439
     1.000000    4.345870    0.337325    0.345145    0.345439
     1.000000    4.380776    0.337325    0.345145    0.345440
     1.000000    4.415683    0.337325    0.345144    0.345440
     1.000000    4.450590    0.337325    0.345144    0.345440
     1.000000    4.485496    0.337325    0.345144    0.345440
     1.000000    4.520403    0.337325    0.345144    0.345440
     1.000000    4.555309    0.337325    0.345144    0.345440
     1.000000    4.590216    0.337325    0.345144    0.345440
     1.000000    4.625123    0.337325    0.345144    0.345440
     1.000000    4.660029    0.337325    0.345144    0.345440
     1.000000    4.694936    0.337325    0.345144    0.345440
     1.000000    4.729842    0.337325    0.345144    0.345440
     1.000000    4.764749    0.337325    0.345144    0.345440
     1.000000    4.799655    0.337325    0.345144    0.345440
     1.000000    4.834562    0.337325    0.345144    0.345440
     1.000000    4.869469    0.337325    0.345144    0.345440
     1.000000    4.904375    0.337325    0.345144    0.345440
     1.000000    4.939282    0.337325    0.345144    0.345440
     1.000000    4.974188    0.337325    0.345144    0.345440
     1.000000    5.009095    0.337325    0.345144    0.345440
     1.000000    5.044002    0.337325    0.345145    0.345440
     1.000000    5.078908    0.337325    0.345145    0.345439
     1.000000    5.113815    0.337325    0.345145    0.345439
     1.000000    5.148721    0.337325    0.345144    0.345440
     1.000000    5.183628    0.337323    0.345130    0.345455
     1.000000    5.218534    0.337299    0.344984    0.345621
     1.000000    5.253441    0.337310    0.345046    0.345550
     1.000000    5.288348    0.337326    0.345155    0.345428
     1.000000    5.323254    0.337302    0.345006    0.345595
     1.000000    5.358161    0.337304    0.345009    0.345590
     1.000000    5.393067    0.337305    0.345013    0.345586
     1.000000    5.427974    0.337304    0.345010    0.345591
     1.000000    5.462881    0.337304    0.345013    0.345586
     1.000000    5.497787    0.337324    0.345144    0.345441
     1.000000    5.532694    0.337325    0.345147    0.345436
     1.000000    5.567600    0.337325    0.345146    0.345439
     1.000000    5.602507    0.337325    0.345146    0.345437
     1.000000    5.637413    0.337324    0.345141    0.345444
     1.000000    5.672320    0.337304    0.345017    0.345583
     1.000000    5.707227    0.337324    0.345144    0.345441
     1.000000    5.742133    0.337304    0.345017    0.345581
     1.000000    5.777040    0.337304    0.345015    0.345585
     1.000000    5.811946    0.337324    0.345138    0.345447
     1.000000    5.846853    0.337304    0.345014    0.345586
     1.000000    5.881760    0.337325    0.345143    0.345442
     1.000000    5.916666    0.337325    0.345149    0.345435
     1.000000    5.951573    0.337325    0.345147    0.345438
     1.000000    5.986479    0.337325    0.345149    0.345435
     1.000000    6.021386    0.337325    0.345147    0.345437
     1.000000    6.056293    0.337305    0.345015    0.345585
     1.000000    6.091199    0.337304    0.345010    0.345590
     1.000000    6.126106    0.337304    0.345011    0.345589
     1.000000    6.161012    0.337304    0.345008    0.345592
     1.000000    6.195919    0.337304    0.345010    0.345590
     1.000000    6.230825    0.337324    0.345140    0.345444
     1.000000    6.265732    0.337303    0.345007    0.345593

     2.000000    0.017453    0.337302    0.345005    0.345596
     2.000000    0.052360    0.337303    0.345006    0.345596
     2.000000    0.087266    0.337303    0.345005    0.345596
     2.000000    0.122173    0.337303    0.345005    0.345597
     2.000000    0.157080    0.337303    0.345004    0.345597
     2.000000    0.191986    0.337302    0.345004    0.345598
     2.000000    0.226893    0.337302    0.345003    0.345599
     2.000000    0.261799    0.337302    0.345003    0.345599
     2.000000    0.296706    0.337302    0.345002    0.345600
     2.000000    0.331613    0.337302    0.345002    0.345600
     2.000000    0.366519    0.337302    0.345001    0.345600
     2.000000    0.401426    0.337302    0.345001    0.345601
     2.000000    0.436332    0.337302    0.345001    0.345601
     2.000000    0.471239    0.337302    0.345001    0.345601
     2.000000    0.506145    0.337302    0.345001    0.345601
     2.000000    0.541052    0.337302    0.345001    0.345601
     2.000000    0.575959    0.337302    0.345001    0.345601
     2.000000    0.610865    0.337302    0.345001    0.345601
     2.000000    0.645772    0.337302    0.345001    0.345602
     2.000000    0.680678    0.337302    0.345001    0.345600
     2.000000    0.715585    0.337302    0.345002    0.345600
     2.000000    0.750492    0.337302    0.345002    0.345600
     2.000000    0.785398    0.337302    0.345003    0.345599
     2.000000    0.820305    0.337302    0.345003    0.345599
     2.000000    0.855211    0.337302    0.345004    0.345598
     2.000000    0.890118    0.337303    0.345004    0.345598
     2.000000    0.925025    0.337303    0.345005    0.345597
     2.000000    0.959931    0.337303    0.345005    0.345596
     2.000000    0.994838    0.337303    0.345006    0.345595
     2.000000    1.029744    0.337303    0.345004    0.345597
     2.000000    1.064651    0.337303    0.345006    0.345595
     2.000000    1.099557    0.337303    0.345008    0.345593
     2.000000    1.134464    0.337303    0.345007    0.345594
     2.000000    1.169371    0.337304    0.345007    0.345593
     2.000000    1.204277    0.337304    0.345008    0.345592
     2.000000    1.239184    0.337303    0.345009    0.345592
     2.000000    1.274090    0.337304    0.345009    0.345591
     2.000000    1.308997    0.337304    0.345012    0.345589
     2.000000    1.343904    0.337304    0.345012    0.345588
     2.000000    1.378810    0.337304    0.345013    0.345588
     2.000000    1.413717    0.337304    0.345013    0.345587
     2.000000    1.448623    0.337304    0.345013    0.345587
     2.000000    1.483530    0.337303    0.345011    0.345589
     2.000000    1.518436    0.337304    0.345014    0.345586
     2.000000    1.553343    0.337304    0.345012    0.345588
     2.000000    1.588250    0.337304    0.345012    0.345588
     2.000000    1.623156    0.337304    0.345014    0.345586
     2.000000    1.658063    0.337303    0.345011    0.345589
     2.000000    1.692969    0.337304    0.345013    0.345587
     2.000000    1.727876    0.337304    0.345013    0.345588
     2.000000    1.762783    0.337304    0.345013    0.345588
     2.000000    1.797689    0.337304    0.345012    0.345588
     2.000000    1.832596    0.337304    0.345012    0.345589
     2.000000    1.867502    0.337303    0.345009    0.345591
     2.000000    1.902409    0.337304    0.345009    0.345592
     2.000000    1.937315    0.337304    0.345008    0.345592
     2.000000    1.972222    0.337304    0.345007    0.345593
     2.000000    2.007129    0.337303    0.345007    0.345594
     2.000000    2.042035    0.337303    0.345008    0.345593
     2.000000    2.076942    0.337303    0.345005    0.345595
     2.000000    2.111848    0.337303    0.345004    0.345597
     2.000000    2.146755    0.337303    0.345006    0.345595
     2.000000    2.181662    0.337303    0.345005    0.345596
     2.000000    2.216568    0.337303    0.345005    0.345597
     2.000000    2.251475    0.337303    0.345004    0.345597
     2.000000    2.286381    0.337302    0.345004    0.345598
     2.000000    2.321288    0.337302    0.345003    0.345599
     2.000000    2.356194    0.337302    0.345003    0.345599
     2.000000    2.391101    0.337302    0.345002    0.345600
     2.000000    2.426008    0.337302    0.345002    0.345600
     2.000000    2.460914    0.337302    0.345001    0.345600
     2.000000    2.495821    0.337302    0.345001    0.345601
     2.000000    2.530727    0.337302    0.345001    0.345601
     2.000000    2.565634    0.337302    0.345001    0.345601
     2.000000    2.600541    0.337302    0.345001    0.345601
     2.000000    2.635447    0.337302    0.345001    0.345601
     2.000000    2.670354    0.337302    0.345001    0.345601
     2.000000    2.705260    0.337302    0.345001    0.345601
     2.000000    2.740167    0.337302    0.345001    0.345601
     2.000000    2.775074    0.337302    0.345001    0.345601
     2.000000    2.809980    0.337302    0.345003    0.345600
     2.000000    2.844887    0.337302    0.345002    0.345600
     2.000000    2.879793    0.337302    0.345003    0.345599
     2.000000    2.914700    0.337302    0.345003    0.345599
     2.000000    2.949606    0.337301    0.345004    0.345598
     2.000000    2.984513    0.337303    0.345004    0.345597
     2.000000    3.019420    0.337303    0.345005    0.345597
     2.000000    3.054326    0.337303    0.345005    0.345596
     2.000000    3.089233    0.337303    0.345005    0.345595
     2.000000    3.124139    0.337302    0.345005    0.345596
     2.000000    3.159046    0.337303    0.345006    0.345595
     2.000000    3.193953    0.337303    0.345008    0.345592
     2.000000    3.228859    0.337303    0.345007    0.345594
     2.000000    3.263766    0.337303    0.345007    0.345594
     2.000000    3.298672    0.337304    0.345008    0.345592
     2.000000    3.333579    0.337304    0.345010    0.345592
     2.000000    3.368485    0.337304    0.345009    0.345591
     2.000000    3.403392    0.337304    0.345012    0.345589
     2.000000    3.438299    0.337304    0.345012    0.345588
     2.000000    3.473205    0.337304    0.345013    0.345588
     2.000000    3.508112    0.337304    0.345013    0.345587
     2.000000    3.543018    0.337304    0.345013    0.345587
     2.000000    3.577925    0.337303    0.345011    0.345589
     2.000000    3.612832    0.337304    0.345014    0.345586
     2.000000    3.647738    0.337304    0.345013    0.345588
     2.000000    3.682645    0.337304    0.345012    0.345588
     2.000000    3.717551    0.337304    0.345014    0.345586
     2.000000    3.752458    0.337304    0.345011    0.345589
     2.000000    3.787364    0.337304    0.345013    0.345587
     2.000000    3.822271    0.337304    0.345013    0.345587
     2.000000    3.857178    0.337304    0.345013    0.345588
     2.000000    3.892084    0.337304    0.345012    0.345588
     2.000000    3.926991    0.337304    0.345012    0.345589
     2.000000    3.961897    0.337304    0.345009    0.345591
     2.000000    3.996804    0.337304    0.345009    0.345591
     2.000000    4.031711    0.337304    0.345008    0.345592
     2.000000    4.066617    0.337304    0.345007    0.345593
     2.000000    4.101524    0.337303    0.345008    0.345595
     2.000000    4.136430    0.337303    0.345008    0.345593
     2.000000    4.171337    0.337303    0.345005    0.345595
     2.000000    4.206243    0.337302    0.345006    0.345597
     2.000000    4.241150    0.337303    0.345005    0.345595
     2.000000    4.276057    0.337303    0.345005    0.345596
     2.000000    4.310963    0.337303    0.345005    0.345597
     2.000000    4.345870    0.337302    0.345004    0.345597
     2.000000    4.380776    0.337302    0.345004    0.345598
     2.000000    4.415683    0.337302    0.345003    0.345599
     2.000000    4.450590    0.337302    0.345003    0.345599
     2.000000    4.485496    0.337302    0.345002    0.345600
     2.000000    4.520403    0.337302    0.345001    0.345600
     2.000000    4.555309    0.337302    0.345001    0.345600
     2.000000    4.590216    0.337302    0.345001    0.345601
     2.000000    4.625123    0.337302    0.345001    0.345601
     2.000000    4.660029    0.337302    0.345001    0.345601
     2.000000    4.694936    0.337302    0.345001    0.345601
     2.000000    4.729842    0.337302    0.345001    0.345601
     2.000000    4.764749    0.337302    0.345001    0.345601
     2.000000    4.799655    0.337302    0.345001    0.345601
     2.000000    4.834562    0.337302    0.345001    0.345601
     2.000000    4.869469    0.337302    0.345001    0.345600
     2.000000    4.904375    0.337302    0.345002    0.345600
     2.000000    4.939282    0.337302    0.345002    0.345600
     2.000000    4.974188    0.337302    0.345003    0.345599
     2.000000    5.009095    0.337302    0.345003    0.345599
     2.000000    5.044002    0.337302    0.345004    0.345598
     2.000000    5.078908    0.337302    0.345004    0.345598
     2.000000    5.113815    0.337303    0.345005    0.345597
     2.000000    5.148721    0.337303    0.345005    0.345596
     2.000000    5.183628    0.337303    0.345006    0.345595
     2.000000    5.218534    0.337302    0.345004    0.345597
     2.000000    5.253441    0.337303    0.345006    0.345595
     2.000000    5.288348    0.337303    0.345008    0.345593
     2.000000    5.323254    0.337302    0.345007    0.345594
     2.000000    5.358161    0.337304    0.345008    0.345593
     2.000000    5.393067    0.337304    0.345008    0.345592
     2.000000    5.427974    0.337303    0.345009    0.345592
     2.000000    5.462881    0.337304    0.345009    0.345591
     2.000000    5.497787    0.337304    0.345013    0.345589
     2.000000    5.532694    0.337304    0.345012    0.345588
     2.000000    5.567600    0.337304    0.345013    0.345588
     2.000000    5.602507    0.337304    0.345013    0.345587
     2.000000    5.637413    0.337304    0.345013    0.345587
     2.000000    5.672320    0.337303    0.345011    0.345589
     2.000000    5.707227    0.337304    0.345014    0.345586
     2.000000    5.742133    0.337304    0.345012    0.345588
     2.000000    5.777040    0.337304    0.345012    0.345588
     2.000000    5.811946    0.337304    0.345014    0.345586
     2.000000    5.846853    0.337303    0.345011    0.345589
     2.000000    5.881760    0.337304    0.345013    0.345587
     2.000000    5.916666    0.337304    0.345013    0.345587
     2.000000    5.951573    0.337304    0.345013    0.345588
     2.000000    5.986479    0.337304    0.345012    0.345588
     2.000000    6.021386    0.337304    0.345012    0.345589
     2.000000    6.056293    0.337304    0.345009    0.345590
     2.000000    6.091199    0.337304    0.345009    0.345592
     2.000000    6.126106    0.337304    0.345008    0.345592
     2.000000    6.161012    0.337304    0.345007    0.345593
     2.000000    6.195919    0.337303    0.345007    0.345594
     2.000000    6.230825    0.337303    0.345008    0.345593
     2.000000    6.265732    0.337303    0.345005    0.345595

     3.000000    0.017453    0.337266    0.344873    0.345756
     3.000000    0.052360    0.337266    0.344871    0.345758
     3.000000    0.087266    0.337266    0.344870    0.345760
     3.000000    0.122173    0.337265    0.344868    0.345762
     3.000000    0.157080    0.337265    0.344867    0.345763
     3.000000    0.191986    0.337264    0.344866    0.345765
     3.000000    0.226893    0.337264    0.344865    0.345766
     3.000000    0.261799    0.337264    0.344864    0.345768
     3.000000    0.296706    0.337263    0.344862    0.345769
     3.000000    0.331613    0.337263    0.344862    0.345770
     3.000000    0.366519    0.337263    0.344861    0.345771
     3.000000    0.401426    0.337263    0.344861    0.345772
     3.000000    0.436332    0.337263    0.344860    0.345772
     3.000000    0.471239    0.337263    0.344860    0.345773
     3.000000    0.506145    0.337263    0.344860    0.345773
     3.000000    0.541052    0.337263    0.344860    0.345773
     3.000000    0.575959    0.337263    0.344860    0.345773
     3.000000    0.610865    0.337263    0.344860    0.345772
     3.000000    0.645772    0.337263    0.344861    0.345772
     3.000000    0.680678    0.337263    0.344861    0.345771
     3.000000    0.715585    0.337263    0.344862    0.345771
     3.000000    0.750492    0.337263    0.344863    0.345769
     3.000000    0.785398    0.337264    0.344864    0.345768
     3.000000    0.820305    0.337264    0.344864    0.345767
     3.000000    0.855211    0.337264    0.344866    0.345765
     3.000000    0.890118    0.337265    0.344867    0.345763
     3.000000    0.925025    0.337265    0.344869    0.345762
     3.000000    0.959931    0.337266    0.344870    0.345760
     3.000000    0.994838    0.337266    0.344871    0.345758
     3.000000    1.029744    0.337266    0.344874    0.345757
     3.000000    1.064651    0.337267    0.344874    0.345754
     3.000000    1.099557    0.337267    0.344876    0.345753
     3.000000    1.134464    0.337268    0.344878    0.345751
     3.000000    1.169371    0.337268    0.344879    0.345749
     3.000000    1.204277    0.337267    0.344880    0.345747
     3.000000    1.239184    0.337270    0.344881    0.345746
     3.000000    1.274090    0.337269    0.344883    0.345743
     3.000000    1.308997    0.337269    0.344884    0.345743
     3.000000    1.343904    0.337270    0.344885    0.345742
     3.000000    1.378810    0.337270    0.344886    0.345741
     3.000000    1.413717    0.337270    0.344886    0.345740
     3.000000    1.448623    0.337270    0.344888    0.345739
     3.000000    1.483530    0.337270    0.344887    0.345738
     3.000000    1.518436    0.337270    0.344888    0.345738
     3.000000    1.553343    0.337271    0.344888    0.345738
     3.000000    1.588250    0.337271    0.344888    0.345737
     3.000000    1.623156    0.337271    0.344887    0.345738
     3.000000    1.658063    0.337270    0.344887    0.345737
     3.000000    1.692969    0.337270    0.344887    0.345739
     3.000000    1.727876    0.337270    0.344886    0.345740
     3.000000    1.762783    0.337270    0.344886    0.345741
     3.000000    1.797689    0.337270    0.344885    0.345742
     3.000000    1.832596    0.337269    0.344884    0.345743
     3.000000    1.867502    0.337269    0.344883    0.345744
     3.000000    1.902409    0.337269    0.344881    0.345746
     3.000000    1.937315    0.337268    0.344880    0.345747
     3.000000    1.972222    0.337268    0.344879    0.345748
     3.000000    2.007129    0.337268    0.344877    0.345751
     3.000000    2.042035    0.337267    0.344875    0.345753
     3.000000    2.076942    0.337267    0.344875    0.345755
     3.000000    2.111848    0.337266    0.344874    0.345757
     3.000000    2.146755    0.337266    0.344872    0.345758
     3.000000    2.181662    0.337265    0.344870    0.345760
     3.000000    2.216568    0.337265    0.344869    0.345762
     3.000000    2.251475    0.337265    0.344867    0.345763
     3.000000    2.286381    0.337264    0.344866    0.345765
     3.000000    2.321288    0.337264    0.344865    0.345766
     3.000000    2.356194    0.337264    0.344863    0.345768
     3.000000    2.391101    0.337263    0.344863    0.345769
     3.000000    2.426008    0.337263    0.344862    0.345770
     3.000000    2.460914    0.337263    0.344861    0.345771
     3.000000    2.495821    0.337263    0.344861    0.345772
     3.000000    2.530727    0.337263    0.344860    0.345772
     3.000000    2.565634    0.337263    0.344860    0.345773
     3.000000    2.600541    0.337263    0.344860    0.345773
     3.000000    2.635447    0.337263    0.344860    0.345773
     3.000000    2.670354    0.337263    0.344860    0.345773
     3.000000    2.705260    0.337263    0.344860    0.345772
     3.000000    2.740167    0.337263    0.344861    0.345772
     3.000000    2.775074    0.337263    0.344861    0.345771
     3.000000    2.809980    0.337263    0.344862    0.345770
     3.000000    2.844887    0.337263    0.344863    0.345769
     3.000000    2.879793    0.337264    0.344864    0.345768
     3.000000    2.914700    0.337264    0.344865    0.345766
     3.000000    2.949606    0.337264    0.344866    0.345765
     3.000000    2.984513    0.337265    0.344867    0.345763
     3.000000    3.019420    0.337265    0.344869    0.345762
     3.000000    3.054326    0.337266    0.344870    0.345760
     3.000000    3.089233    0.337266    0.344871    0.345758
     3.000000    3.124139    0.337267    0.344873    0.345756
     3.000000    3.159046    0.337267    0.344874    0.345755
     3.000000    3.193953    0.337267    0.344877    0.345753
     3.000000    3.228859    0.337268    0.344878    0.345751
     3.000000    3.263766    0.337268    0.344880    0.345748
     3.000000    3.298672    0.337268    0.344880    0.345748
     3.000000    3.333579    0.337269    0.344881    0.345745
     3.000000    3.368485    0.337270    0.344884    0.345744
     3.000000    3.403392    0.337269    0.344884    0.345743
     3.000000    3.438299    0.337270    0.344885    0.345742
     3.000000    3.473205    0.337270    0.344886    0.345741
     3.000000    3.508112    0.337270    0.344886    0.345740
     3.000000    3.543018    0.337270    0.344887    0.345739
     3.000000    3.577925    0.337270    0.344887    0.345738
     3.000000    3.612832    0.337271    0.344888    0.345738
     3.000000    3.647738    0.337271    0.344888    0.345738
     3.000000    3.682645    0.337271    0.344889    0.345738
     3.000000    3.717551    0.337271    0.344888    0.345738
     3.000000    3.752458    0.337270    0.344887    0.345738
     3.000000    3.787364    0.337270    0.344888    0.345739
     3.000000    3.822271    0.337270    0.344886    0.345740
     3.000000    3.857178    0.337270    0.344886    0.345740
     3.000000    3.892084    0.337270    0.344885    0.345742
     3.000000    3.926991    0.337270    0.344884    0.345743
     3.000000    3.961897    0.337269    0.344883    0.345744
     3.000000    3.996804    0.337269    0.344881    0.345746
     3.000000    4.031711    0.337268    0.344881    0.345748
     3.000000    4.066617    0.337268    0.344879    0.345749
     3.000000    4.101524    0.337268    0.344877    0.345750
     3.000000    4.136430    0.337267    0.344876    0.345753
     3.000000    4.171337    0.337267    0.344874    0.345755
     3.000000    4.206243    0.337266    0.344873    0.345756
     3.000000    4.241150    0.337266    0.344871    0.345757
     3.000000    4.276057    0.337266    0.344870    0.345760
     3.000000    4.310963    0.337265    0.344868    0.345762
     3.000000    4.345870    0.337265    0.344867    0.345763
     3.000000    4.380776    0.337264    0.344866    0.345765
     3.000000    4.415683    0.337264    0.344864    0.345766
     3.000000    4.450590    0.337264    0.344864    0.345768
     3.000000    4.485496    0.337263    0.344862    0.345769
     3.000000    4.520403    0.337263    0.344862    0.345770
     3.000000    4.555309    0.337263    0.344861    0.345771
     3.000000    4.590216    0.337263    0.344861    0.345772
     3.000000    4.625123    0.337263    0.344860    0.345772
     3.000000    4.660029    0.337263    0.344860    0.345773
     3.000000    4.694936    0.337263    0.344860    0.345773
     3.000000    4.729842    0.337263    0.344860    0.345773
     3.000000    4.764749    0.337263    0.344860    0.345773
     3.000000    4.799655    0.337263    0.344860    0.345772
     3.000000    4.834562    0.337263    0.344861    0.345771
     3.000000    4.869469    0.337263    0.344861    0.345771
     3.000000    4.904375    0.337263    0.344862    0.345771
     3.000000    4.939282    0.337263    0.344863    0.345769
     3.000000    4.974188    0.337264    0.344864    0.345768
     3.000000    5.009095    0.337264    0.344864    0.345767
     3.000000    5.044002    0.337264    0.344866    0.345765
     3.000000    5.078908    0.337265    0.344867    0.345763
     3.000000    5.113815    0.337265    0.344869    0.345762
     3.000000    5.148721    0.337266    0.344870    0.345760
     3.000000    5.183628    0.337266    0.344871    0.345758
     3.000000    5.218534    0.337266    0.344874    0.345757
     3.000000    5.253441    0.337267    0.344874    0.345754
     3.000000    5.288348    0.337267    0.344876    0.345753
     3.000000    5.323254    0.337268    0.344878    0.345751
     3.000000    5.358161    0.337268    0.344879    0.345749
     3.000000    5.393067    0.337267    0.344880    0.345747
     3.000000    5.427974    0.337269    0.344881    0.345746
     3.000000    5.462881    0.337269    0.344884    0.345743
     3.000000    5.497787    0.337269    0.344884    0.345743
     3.000000    5.532694    0.337270    0.344885    0.345742
     3.000000    5.567600    0.337270    0.344886    0.345740
     3.000000    5.602507    0.337270    0.344886    0.345740
     3.000000    5.637413    0.337270    0.344888    0.345739
     3.000000    5.672320    0.337270    0.344887    0.345738
     3.000000    5.707227    0.337271    0.344888    0.345738
     3.000000    5.742133    0.337271    0.344888    0.345738
     3.000000    5.777040    0.337271    0.344888    0.345737
     3.000000    5.811946    0.337271    0.344887    0.345738
     3.000000    5.846853    0.337270    0.344887    0.345737
     3.000000    5.881760    0.337270    0.344887    0.345739
     3.000000    5.916666    0.337270    0.344886    0.345740
     3.000000    5.951573    0.337270    0.344886    0.345741
     3.000000    5.986479    0.337270    0.344885    0.345742
     3.000000    6.021386    0.337269    0.344884    0.345743
     3.000000    6.056293    0.337269    0.344883    0.345744
     3.000000    6.091199    0.337269    0.344882    0.345746
     3.000000    6.126106    0.337268    0.344880    0.345747
     3.000000    6.161012    0.337268    0.344879    0.345749
     3.000000    6.195919    0.337268    0.344877    0.345751
