0.0000000000	0.0000000000	0.0000000000	0.0707098100
0.0000000000	0.1269330400	0.0000000000	0.0707577400
0.0000000000	0.2538660700	0.0000000000	0.0693872900
0.0000000000	0.3807991100	0.0000000000	0.0666425200
0.0000000000	0.5077321500	0.0000000000	0.0625950100
0.0000000000	0.6346651800	0.0000000000	0.0573409500
0.0000000000	0.7615982200	0.0000000000	0.0509978000
0.0000000000	0.8885312600	0.0000000000	0.0437005000
0.0000000000	1.0154642900	0.0000000000	0.0355975100
0.0000000000	1.1423973300	0.0000000000	0.0268467700
0.0000000000	1.2693303700	0.0000000000	0.0176115800
0.0000000000	1.3962634000	0.0000000000	0.0080566900
0.0000000000	1.5231964400	0.0000000000	-0.0016554200
0.0000000000	1.6501294700	-0.0000000000	-0.0113680200
0.0000000000	1.7770625100	-0.0000000000	-0.0209331600
0.0000000000	1.9039955500	-0.0000000000	-0.0302143100
0.0000000000	2.0309285800	-0.0000000000	-0.0390885300
0.0000000000	2.1578616200	-0.0000000000	-0.0474481500
0.0000000000	2.2847946600	-0.0000000000	-0.0552019700
0.0000000000	2.4117276900	-0.0000000000	-0.0622759900
0.0000000000	2.5386607300	-0.0000000000	-0.0686136400
0.0000000000	2.6655937700	-0.0000000000	-0.0741756400
0.0000000000	2.7925268000	-0.0000000000	-0.0789394000
0.0000000000	2.9194598400	-0.0000000000	-0.0828981800
0.0000000000	3.0463928800	-0.0000000000	-0.0860598700
0.0000000000	3.1733259100	-0.0000000000	-0.0884456700
0.0000000000	3.3002589500	-0.0000000000	-0.0900884400
0.0000000000	3.4271919900	-0.0000000000	-0.0910311500
0.0000000000	3.5541250200	-0.0000000000	-0.0913250900
0.0000000000	3.6810580600	-0.0000000000	-0.0910281700
0.0000000000	3.8079911000	-0.0000000000	-0.0902032800
0.0000000000	3.9349241300	-0.0000000000	-0.0889166400
0.0000000000	4.0618571700	-0.0000000000	-0.0872363900
0.0000000000	4.1887902000	-0.0000000000	-0.0852311600
0.0000000000	4.3157232400	-0.0000000000	-0.0829689400
0.0000000000	4.4426562800	-0.0000000000	-0.0805160100
0.0000000000	4.5695893100	-0.0000000000	-0.0779360600
0.0000000000	4.6965223500	-0.0000000000	-0.0752895300
0.0000000000	4.8234553900	0.0000000000	-0.0726330200
0.0000000000	4.9503884200	0.0000000000	-0.0700189000
0.0000000000	5.0773214600	0.0000000000	-0.0674950400
0.0000000000	5.2042545000	0.0000000000	-0.0651046500
0.0000000000	5.3311875300	0.0000000000	-0.0628862200
0.0000000000	5.4581205700	0.0000000000	-0.0608735400
0.0000000000	5.5850536100	0.0000000000	-0.0590957700
0.0000000000	5.7119866400	0.0000000000	-0.0575775500
0.0000000000	5.8389196800	0.0000000000	-0.0563391300
0.0000000000	5.9658527200	0.0000000000	-0.0553965100
0.0000000000	6.0927857500	0.0000000000	-0.0547615600
0.0000000000	6.2197187900	0.0000000000	-0.0544421300
0.0000000000	6.3466518300	0.0000000000	-0.0544421300
0.0000000000	6.4735848600	0.0000000000	-0.0547615600
0.0000000000	6.6005179000	0.0000000000	-0.0553965100
0.0000000000	6.7274509300	0.0000000000	-0.0563391300
0.0000000000	6.8543839700	0.0000000000	-0.0575775500
0.0000000000	6.9813170100	0.0000000000	-0.0590957700
0.0000000000	7.1082500400	0.0000000000	-0.0608735400
0.0000000000	7.2351830800	0.0000000000	-0.0628862200
0.0000000000	7.3621161200	0.0000000000	-0.0651046500
0.0000000000	7.4890491500	0.0000000000	-0.0674950400
0.0000000000	7.6159821900	0.0000000000	-0.0700189000
0.0000000000	7.7429152300	0.0000000000	-0.0726330200
