0.00000000	0.00000000	0.07373550	0.00000000	0.00000000
0.00000000	3.00000000	0.07373550	0.00000000	0.00000000
0.00000000	6.00000000	0.07373550	0.00000000	0.00000000
0.00000000	9.00000000	0.07373550	0.00000000	0.00000000
0.00000000	12.00000000	0.07373550	0.00000000	0.00000000
0.00000000	15.00000000	0.07373550	0.00000000	0.00000000
0.00000000	18.00000000	0.07373550	0.00000000	0.00000000
0.00000000	21.00000000	0.07373550	0.00000000	0.00000000
0.00000000	24.00000000	0.07373550	0.00000000	0.00000000
0.00000000	27.00000000	0.07373550	0.00000000	0.00000000
0.00000000	30.00000000	0.07373550	0.00000000	0.00000000
0.00000000	33.00000000	0.07373550	0.00000000	0.00000000
0.00000000	36.00000000	0.07373550	0.00000000	0.00000000
0.00000000	39.00000000	0.07373550	0.00000000	0.00000000
0.00000000	42.00000000	0.07373550	0.00000000	0.00000000
0.00000000	45.00000000	0.07373550	0.00000000	0.00000000
0.00000000	48.00000000	0.07373550	0.00000000	0.00000000
0.00000000	51.00000000	0.07373550	0.00000000	0.00000000
0.00000000	54.00000000	0.07373550	0.00000000	0.00000000
0.00000000	57.00000000	0.07373550	0.00000000	0.00000000
0.00000000	60.00000000	0.07373550	0.00000000	0.00000000
0.00000000	63.00000000	0.07373550	0.00000000	0.00000000
0.00000000	66.00000000	0.07373550	0.00000000	0.00000000
0.00000000	69.00000000	0.07373550	0.00000000	0.00000000
0.00000000	72.00000000	0.07373550	0.00000000	0.00000000
0.00000000	75.00000000	0.07373550	0.00000000	0.00000000
0.00000000	78.00000000	0.07373550	0.00000000	0.00000000
0.00000000	81.00000000	0.07373550	0.00000000	0.00000000
0.00000000	84.00000000	0.07373550	0.00000000	0.00000000
0.00000000	87.00000000	0.07373550	0.00000000	0.00000000
0.00000000	90.00000000	0.07373550	0.00000000	0.00000000
0.00000000	93.00000000	0.07373550	0.00000000	0.00000000
0.00000000	96.00000000	0.07373550	0.00000000	0.00000000
0.00000000	99.00000000	0.07373550	0.00000000	0.00000000
0.00000000	102.00000000	0.07373550	0.00000000	0.00000000
0.00000000	105.00000000	0.07373550	0.00000000	0.00000000
0.00000000	108.00000000	0.07373550	0.00000000	0.00000000
0.00000000	111.00000000	0.07373550	0.00000000	0.00000000
0.00000000	114.00000000	0.07373550	0.00000000	0.00000000
0.00000000	117.00000000	0.07373550	0.00000000	0.00000000
0.00000000	120.00000000	0.07373550	0.00000000	0.00000000
0.00000000	123.00000000	0.07373550	0.00000000	0.00000000
0.00000000	126.00000000	0.07373550	0.00000000	0.00000000
0.00000000	129.00000000	0.07373550	0.00000000	0.00000000
0.00000000	132.00000000	0.07373550	0.00000000	0.00000000
0.00000000	135.00000000	0.07373550	0.00000000	0.00000000
0.00000000	138.00000000	0.07373550	0.00000000	0.00000000
0.00000000	141.00000000	0.07373550	0.00000000	0.00000000
0.00000000	144.00000000	0.07373550	0.00000000	0.00000000
0.00000000	147.00000000	0.07373550	0.00000000	0.00000000
0.00000000	150.00000000	0.07373550	0.00000000	0.00000000
0.00000000	153.00000000	0.07373550	0.00000000	0.00000000
0.00000000	156.00000000	0.07373550	0.00000000	0.00000000
0.00000000	159.00000000	0.07373550	0.00000000	0.00000000
0.00000000	162.00000000	0.07373550	0.00000000	0.00000000
0.00000000	165.00000000	0.07373550	0.00000000	0.00000000
0.00000000	168.00000000	0.07373550	0.00000000	0.00000000
0.00000000	171.00000000	0.07373550	0.00000000	0.00000000
0.00000000	174.00000000	0.07373550	0.00000000	0.00000000
0.00000000	177.00000000	0.07373550	0.00000000	0.00000000
0.00000000	180.00000000	0.07373550	0.00000000	0.00000000
0.00000000	183.00000000	0.07373550	0.00000000	0.00000000
0.00000000	186.00000000	0.07373550	0.00000000	0.00000000
0.00000000	189.00000000	0.07373550	0.00000000	0.00000000
0.00000000	192.00000000	0.07373550	0.00000000	0.00000000
0.00000000	195.00000000	0.07373550	0.00000000	0.00000000
0.00000000	198.00000000	0.07373550	0.00000000	0.00000000
0.00000000	201.00000000	0.07373550	0.00000000	0.00000000
0.00000000	204.00000000	0.07373550	0.00000000	0.00000000
0.00000000	207.00000000	0.07373550	0.00000000	0.00000000
0.00000000	210.00000000	0.07373550	0.00000000	0.00000000
0.00000000	213.00000000	0.07373550	0.00000000	0.00000000
0.00000000	216.00000000	0.07373550	0.00000000	0.00000000
0.00000000	219.00000000	0.07373550	0.00000000	0.00000000
0.00000000	222.00000000	0.07373550	0.00000000	0.00000000
0.00000000	225.00000000	0.07373550	0.00000000	0.00000000
0.00000000	228.00000000	0.07373550	0.00000000	0.00000000
0.00000000	231.00000000	0.07373550	0.00000000	0.00000000
0.00000000	234.00000000	0.07373550	0.00000000	0.00000000
